Lat;Lon;Time Range;Apparent Fishing hours
70,6;31,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;28,234722
70,6;31,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,738889
70,5;31,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;40,150556
62,3;5,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;15,726111
60;5,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;114,636389
59,9;5,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;29,931111
62,4;6,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;13,142778
71,2;29;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;74,366389
71,1;29,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;35,301111
71;30,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;49,955278
70,9;30,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,334167
70,9;30,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;11,638333
70,5;28,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,008611
70,6;31,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;33,006111
70,6;31,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;35,57
70,5;32,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;51,098056
70,5;32,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;35,941667
62,7;5,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;79,435
61,6;1,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;16,278889
61,5;1,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;32,306389
61,4;1,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;57,249167
61,3;2,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,746111
60,5;3,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,995
60,4;3,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,106111
60,3;3,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,021111
60,3;3,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,010556
58,2;4,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;49,351944
58,2;4,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;27,393056
58;5,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;37,819444
58;5,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;98,353889
57,8;6,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;35,492222
66,2;12,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;14,226667
63,7;8,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;28,152778
63,7;8,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,358889
70,1;28,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;48,310833
59,3;10,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,741111
59,1;5,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;214,476389
71,2;29,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;31,381389
71,1;29,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;32,919444
70,9;30,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,971944
70,8;30,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,822222
69,9;30;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,969444
69,8;30;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,355278
58,2;4,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,098333
58,6;5,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,133333
70;30,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,753889
71;28,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;24,171111
71;28,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,495278
70,9;28,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;14,251667
59,3;5,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,833611
59,5;5,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,093056
59,4;5,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,911111
61;4,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,173333
62,1;5,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;23,278889
62,3;5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,213611
62,4;5,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,236111
57,6;6,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,0125
71,3;29,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,605556
71,1;30,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;15,44
71;30,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;13,753889
58,7;5,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,105278
58,4;5,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;30,264167
59,2;5,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,469167
62,7;6,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;27,961944
60,5;4,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;11,139722
71,4;31,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,994444
71,3;31,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,103056
71,4;32,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,120556
71,4;32,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,3675
71,4;32,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,230833
71,2;32,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,061389
71,1;32;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,327778
71,3;32,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,422222
71,2;32,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,573056
71,1;32,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,357222
71,2;33;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,407222
71,1;32,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,649444
71,4;33,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,404444
71,4;33,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,9775
71,3;33,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,845833
71,2;33,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,180278
70,9;32,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,947778
70,9;32,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,021389
71;32,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,767778
57,6;7,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,925833
57,6;7,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;22,386389
57,6;7,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;40,775833
57,6;8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;55,556667
57,7;8,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;35,002778
57,7;8,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;57,576389
58,6;9,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,501111
57,7;8,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;58,212778
57,7;8,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,09
71;30,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;10,812222
71;30,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;13,076667
70,8;31,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,32
70,8;31,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,332778
70,7;31,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,160556
70,6;32,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;14,820833
70,4;32,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;72,655556
71;29,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;14,456667
70,8;30,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,647778
70,7;30,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;13,180556
70,2;31,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,963889
57,6;7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,651667
57,5;7,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;18,363611
57,5;7,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;21,829444
57,5;7,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;29,216667
57,5;7,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;16,041111
57,6;8,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;46,064444
57,8;8,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;16,586389
57,9;9,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,166389
57,8;8,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,638889
71,2;29,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,659722
70,9;30;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,921389
63,5;8,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,808611
63,5;8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;64,394722
58;8,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,998056
69,7;30,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,520833
70,2;30,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;10,511667
58,2;8,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;11,045278
58,1;8,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,918889
58,1;8,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,614722
58,2;8,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,759167
60,4;5,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,615556
71,2;31,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,914444
71,1;31,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,756111
70;29,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,511667
70;29,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,993889
65,9;12,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,299167
70,9;28,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,105
66,5;11,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;10,295556
70,8;29,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,934722
70,8;29,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;16,158889
59,3;5,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,58
57,9;6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;10,175556
60,2;5,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;62,160556
58,5;5,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;55,884444
58,4;6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,098889
58,3;6,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,995
58,1;6,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;37,040833
65,1;11,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;75,319444
70,1;29,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,067222
59;5,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;41,381667
59,1;5,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,604444
62,5;5,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;14,895278
70,7;29,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,968333
70,6;30,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,914722
70,5;30,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;21,921667
70,3;32,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;21,942222
59,7;5,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;24,894167
62,1;5,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,433611
59,9;5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;13,344167
60,7;4,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,939722
62,7;6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,251389
62,4;5,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;20,5325
62,6;6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,743056
62,6;6,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,3525
62,5;6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;13,091667
63,7;9,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;32,648056
63,2;7,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;18,135
59,9;5,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;26,237778
60,2;5,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;14,025833
58,1;6,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,573056
63,1;7,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,989167
62,9;7,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,596667
66,1;12,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,786389
60,2;5,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;28,381944
64,1;10;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,505556
64,2;10,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,273611
63,5;10,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;21,94
63,5;10,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,761667
60,2;5,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,971944
70,8;31,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,993611
70;29,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;34,52
63;6,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,389167
69,9;30,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,475
58;7,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;26,213611
58;7,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,918611
70;29,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,348056
70,8;30,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,970833
65,8;12,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,519722
70,1;31,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,056944
57,5;8,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,494722
57,6;8,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,645556
59,7;5,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,459167
71,1;29;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,102778
70,6;23,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,867778
59;11;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,516667
60,5;5,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,722778
63,2;7,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,0775
64,4;10,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,163611
64,6;0,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,1475
64,1;1,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,428056
63,1;3,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,958333
62,8;4,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,568889
62,3;6,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,874722
71,7;34;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,968611
70,4;32,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;14,825556
62,8;5,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;11,734722
62,6;5,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;42,291667
63,1;6,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;47,451111
63;6,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,630833
63;6,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;10,456944
62,5;5,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,841944
70,4;32;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;21,533056
73,5;33,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,042222
62,6;6,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,943333
65,4;10,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,934444
65,6;11,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,121944
64,9;10,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,983889
65,3;10,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,995556
65,3;10,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,019444
65,1;10,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,514722
65,3;11;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,994444
65,2;11,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,063056
65,1;11,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,399444
66;11,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,896389
66;11,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;7,368889
65,9;11,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,986944
65,8;11,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,000556
65,9;11,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,018056
65,6;11,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,987222
66,4;12,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,460833
66,4;12,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,994722
60,8;4,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,681944
62,4;6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;24,691944
60;5,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,801111
70,8;28,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,632778
59,9;5,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,166944
60,2;6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,891944
58,9;4,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,100833
58,9;5,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,025556
59,2;5,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;26,550833
61,2;2,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,288889
60,7;2,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,155556
60,7;2,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,008889
60,2;3,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,024444
60,1;2,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,656944
58,9;2,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,453889
59,7;2,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,2175
59,2;3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;16,305833
71;31,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;8,728889
71;31,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;11,357778
62,4;4,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,003056
62,4;4,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,091944
59,1;10,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,886944
70,7;31,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,801944
60,9;2,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,586111
66,4;6,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,719722
66,3;6,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,648333
66,2;6,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;14,646667
66,3;6,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;26,123889
66,4;6,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;13,689722
66,2;6,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;6,339444
66,2;6,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,525833
65,8;6,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,905278
64,9;8,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,274722
64,9;8,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;9,806389
65;8,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;25,561389
64,9;8,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,944444
64,8;8,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,006111
64,8;8,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,056389
64,9;8,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,011667
64,6;9,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;44,708889
64,5;9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;16,609167
64,7;9,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;21,621111
62,7;4,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;13,256389
64,1;9,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,333611
71,4;30;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,941944
71,4;30,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,537222
71,3;30,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,061389
63,9;9,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,385
69,8;30,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;18,058056
70,9;32,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;20,393333
71;32,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,736944
70,5;31,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,405
58,2;6,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,607778
61,3;1,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;20,378889
61,2;2,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;14,070556
59,3;3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;12,0325
59,3;2,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,935556
58,4;3,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,0475
69,7;29,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,474722
70,9;28,5;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,470556
70,9;28,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,454167
59,1;10,2;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;17,314167
59,1;10,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;0,078056
59;2,1;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,024444
59,1;2,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,325
58,7;2,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,478889
69,9;29,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;4,755833
59;9,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;70,687222
62,7;6,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;11,006667
70,5;31,3;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;30,495556
66,5;6,8;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;3,290278
58,6;10,4;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;1,629167
63,9;8,6;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;5,223333
63,9;8,9;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;2,104444
63,8;8,7;2023-01-14T00:00:00.000Z,2023-02-13T00:00:00.000Z;16,408333
